subj,prop,bucket,subject_num_chunks,step,exposures,gold_logprob,max_decoy_logprob,correct
The Road,screenwriter,low,1,80000,1,-6.358394145965576,-3.9720261096954346,False
The Road,screenwriter,low,1,90000,1,-6.046214580535889,-3.7021942138671875,False
The Road,screenwriter,low,1,100000,1,-6.005127906799316,-3.689626455307007,False
The Road,screenwriter,low,1,109672,1,-5.764268398284912,-3.7217845916748047,False
The Battle,director,low,5,0,0,-11.242525100708008,-11.232626914978027,False
The Battle,director,low,5,10000,0,-7.781675338745117,-5.503076076507568,False
The Battle,director,low,5,20000,0,-7.5502495765686035,-5.658761501312256,False
The Battle,director,low,5,30000,0,-6.995136737823486,-4.131582260131836,False
The Battle,director,low,5,40000,0,-8.311934471130371,-5.169371128082275,False
The Battle,director,low,5,50000,1,-7.04033088684082,-5.368657112121582,False
The Battle,director,low,5,60000,1,-6.792353630065918,-4.4337944984436035,False
The Battle,director,low,5,70000,1,-6.877467155456543,-4.420897006988525,False
The Battle,director,low,5,80000,1,-6.479938507080078,-3.9944570064544678,False
The Battle,director,low,5,90000,2,-6.362118721008301,-3.5009896755218506,False
The Battle,director,low,5,100000,4,-6.860578536987305,-3.554619789123535,False
The Battle,director,low,5,109672,5,-6.153977394104004,-3.237291097640991,False
The Jack-Knife Man,producer,low,2,0,0,-11.62869644165039,-11.615010261535645,False
The Jack-Knife Man,producer,low,2,10000,0,-6.907729625701904,-4.245236873626709,False
The Jack-Knife Man,producer,low,2,20000,0,-6.543717861175537,-4.441770076751709,False
The Jack-Knife Man,producer,low,2,30000,0,-4.754561901092529,-4.299452781677246,False
The Jack-Knife Man,producer,low,2,40000,0,-5.423013210296631,-4.084599018096924,False
The Jack-Knife Man,producer,low,2,50000,1,-5.300917148590088,-3.7544100284576416,False
The Jack-Knife Man,producer,low,2,60000,1,-3.8903636932373047,-3.9369709491729736,True
The Jack-Knife Man,producer,low,2,70000,1,-3.942291259765625,-3.523117780685425,False
The Jack-Knife Man,producer,low,2,80000,2,-4.040524482727051,-3.1724507808685303,False
The Jack-Knife Man,producer,low,2,90000,2,-3.509351968765259,-3.2651636600494385,False
The Jack-Knife Man,producer,low,2,100000,2,-3.9410908222198486,-3.449934720993042,False
The Jack-Knife Man,producer,low,2,109672,2,-3.6575870513916016,-3.598210573196411,False
Chasing,composer,low,5,0,0,-13.124903678894043,-11.176401138305664,False
Chasing,composer,low,5,10000,0,-6.8604302406311035,-5.634519100189209,False
Chasing,composer,low,5,20000,2,-6.518121719360352,-4.925336837768555,False
Chasing,composer,low,5,30000,2,-6.432819843292236,-4.063591480255127,False
Chasing,composer,low,5,40000,4,-6.448709011077881,-4.189981460571289,False
Chasing,composer,low,5,50000,4,-6.369809627532959,-4.473662376403809,False
Chasing,composer,low,5,60000,4,-5.441413879394531,-3.7686209678649902,False
Chasing,composer,low,5,70000,4,-5.289581775665283,-3.3109683990478516,False
Chasing,composer,low,5,80000,5,-5.026745319366455,-2.838035821914673,False
Chasing,composer,low,5,90000,5,-5.21792459487915,-2.9165892601013184,False
Chasing,composer,low,5,100000,5,-5.129214763641357,-3.227358341217041,False
Chasing,composer,low,5,109672,5,-4.708225727081299,-3.145643711090088,False
Yellow,screenwriter,low,4,0,0,-11.638182640075684,-11.791374206542969,True
Yellow,screenwriter,low,4,10000,0,-9.136332511901855,-2.8984246253967285,False
Yellow,screenwriter,low,4,20000,0,-8.189581871032715,-3.109137773513794,False
Yellow,screenwriter,low,4,30000,1,-7.48495626449585,-2.40375018119812,False
Yellow,screenwriter,low,4,40000,1,-8.290480613708496,-2.131474018096924,False
Yellow,screenwriter,low,4,50000,1,-7.569437026977539,-2.150942087173462,False
Yellow,screenwriter,low,4,60000,1,-7.861340045928955,-2.4126687049865723,False
Yellow,screenwriter,low,4,70000,2,-6.439484119415283,-2.217716932296753,False
Yellow,screenwriter,low,4,80000,3,-6.993984699249268,-2.195343494415283,False
Yellow,screenwriter,low,4,90000,4,-7.329364776611328,-1.9650577306747437,False
Yellow,screenwriter,low,4,100000,4,-7.316131114959717,-2.244128704071045,False
Yellow,screenwriter,low,4,109672,4,-7.127662658691406,-2.3458292484283447,False
Breathe,producer,mid,7,0,0,-11.624303817749023,-11.464929580688477,False
Breathe,producer,mid,7,10000,1,-8.405011177062988,-6.364607334136963,False
Breathe,producer,mid,7,20000,1,-7.2880024909973145,-4.692367076873779,False
Breathe,producer,mid,7,30000,2,-7.800307273864746,-5.891194820404053,False
Breathe,producer,mid,7,40000,2,-6.997937202453613,-4.694456577301025,False
Breathe,producer,mid,7,50000,3,-7.951228618621826,-5.55203104019165,False
Breathe,producer,mid,7,60000,4,-7.489194869995117,-4.328364372253418,False
Breathe,producer,mid,7,70000,6,-7.116957664489746,-6.423551082611084,False
Breathe,producer,mid,7,80000,6,-6.964694499969482,-5.256539821624756,False
Breathe,producer,mid,7,90000,6,-7.226926326751709,-5.145401477813721,False
Breathe,producer,mid,7,100000,6,-6.672114372253418,-5.2858967781066895,False
Breathe,producer,mid,7,109672,7,-6.692431926727295,-5.684249401092529,False
Arthur Herzog,father,mid,7,0,0,-12.040143013000488,-11.83598804473877,False
Arthur Herzog,father,mid,7,10000,0,-2.0291717052459717,-5.0562334060668945,True
Arthur Herzog,father,mid,7,20000,0,-2.05157732963562,-4.9185967445373535,True
Arthur Herzog,father,mid,7,30000,0,-2.3048384189605713,-4.534997940063477,True
Arthur Herzog,father,mid,7,40000,1,-2.4578068256378174,-3.8355088233947754,True
Arthur Herzog,father,mid,7,50000,2,-2.2968740463256836,-3.577455997467041,True
Arthur Herzog,father,mid,7,60000,3,-1.8817195892333984,-4.539553165435791,True
Arthur Herzog,father,mid,7,70000,3,-1.6560773849487305,-4.963993549346924,True
Arthur Herzog,father,mid,7,80000,5,-2.095296859741211,-4.084077835083008,True
Arthur Herzog,father,mid,7,90000,5,-1.865102767944336,-4.464643955230713,True
Arthur Herzog,father,mid,7,100000,7,-1.9090909957885742,-4.28611946105957,True
Arthur Herzog,father,mid,7,109672,7,-1.7722997665405273,-4.392014980316162,True
I Need You,composer,mid,18,0,0,-11.174552917480469,-11.737802505493164,True
I Need You,composer,mid,18,10000,2,-4.6733293533325195,-5.346614837646484,True
I Need You,composer,mid,18,20000,3,-6.454906463623047,-3.8944664001464844,False
I Need You,composer,mid,18,30000,3,-4.402799606323242,-2.0438740253448486,False
I Need You,composer,mid,18,40000,3,-4.3274126052856445,-2.5649008750915527,False
I Need You,composer,mid,18,50000,4,-5.899019241333008,-3.2450027465820312,False
I Need You,composer,mid,18,60000,9,-5.590642929077148,-2.3037307262420654,False
I Need You,composer,mid,18,70000,10,-5.0157670974731445,-2.819648504257202,False
I Need You,composer,mid,18,80000,12,-6.078405857086182,-2.2977373600006104,False
I Need You,composer,mid,18,90000,15,-6.031937599182129,-2.6388742923736572,False
I Need You,composer,mid,18,100000,16,-5.403021812438965,-2.456684112548828,False
I Need You,composer,mid,18,109672,18,-5.143199920654297,-2.453493118286133,False
Around the World,composer,mid,22,0,0,-10.948625564575195,-11.801492691040039,True
Around the World,composer,mid,22,10000,1,-7.176480293273926,-6.0081281661987305,False
Around the World,composer,mid,22,20000,3,-6.8972392082214355,-5.608823299407959,False
Around the World,composer,mid,22,30000,4,-4.745681285858154,-4.093296051025391,False
Around the World,composer,mid,22,40000,7,-6.452846527099609,-4.036859035491943,False
Around the World,composer,mid,22,50000,9,-5.3330888748168945,-6.0164690017700195,True
Around the World,composer,mid,22,60000,10,-5.283282279968262,-4.008480548858643,False
Around the World,composer,mid,22,70000,11,-4.336005687713623,-5.403903484344482,True
Around the World,composer,mid,22,80000,15,-4.939357757568359,-4.124420166015625,False
Around the World,composer,mid,22,90000,15,-5.030006408691406,-4.239373683929443,False
Around the World,composer,mid,22,100000,17,-4.937775611877441,-6.008927822113037,True
Around the World,composer,mid,22,109672,22,-4.9526801109313965,-5.20089054107666,True
Conflict,screenwriter,mid,17,0,0,-12.054072380065918,-11.12292766571045,False
Conflict,screenwriter,mid,17,10000,1,-4.814704418182373,-6.5061516761779785,True
Conflict,screenwriter,mid,17,20000,3,-4.54644775390625,-5.778345584869385,True
Conflict,screenwriter,mid,17,30000,3,-3.0395779609680176,-5.66485595703125,True
Conflict,screenwriter,mid,17,40000,7,-2.811568021774292,-5.561779022216797,True
Conflict,screenwriter,mid,17,50000,8,-3.314708948135376,-6.344851970672607,True
Conflict,screenwriter,mid,17,60000,11,-2.4710097312927246,-5.755228042602539,True
Conflict,screenwriter,mid,17,70000,12,-2.461071252822876,-4.8740973472595215,True
Conflict,screenwriter,mid,17,80000,13,-3.151123046875,-5.514193058013916,True
Conflict,screenwriter,mid,17,90000,16,-3.5276362895965576,-3.9029788970947266,True
Conflict,screenwriter,mid,17,100000,17,-2.750767230987549,-4.827488899230957,True
Conflict,screenwriter,mid,17,109672,17,-3.6309447288513184,-5.73399543762207,True
Shiva,director,mid,8,0,0,-11.799341201782227,-11.911046981811523,True
Shiva,director,mid,8,10000,2,-7.038914680480957,-6.963913440704346,False
Shiva,director,mid,8,20000,2,-3.668715000152588,-7.322608470916748,True
Shiva,director,mid,8,30000,2,-5.700135231018066,-6.691893577575684,True
Shiva,director,mid,8,40000,2,-4.482912540435791,-6.780908584594727,True
Shiva,director,mid,8,50000,3,-4.664942741394043,-6.44503116607666,True
Shiva,director,mid,8,60000,3,-4.122082710266113,-5.500679969787598,True
Shiva,director,mid,8,70000,4,-3.132640838623047,-6.540045261383057,True
Shiva,director,mid,8,80000,5,-2.8503806591033936,-6.439004898071289,True
Shiva,director,mid,8,90000,5,-2.6687254905700684,-6.952596664428711,True
Shiva,director,mid,8,100000,5,-3.2971019744873047,-6.883775234222412,True
Shiva,director,mid,8,109672,8,-3.3437914848327637,-6.2516984939575195,True
Sunday,screenwriter,mid,8,0,0,-12.239375114440918,-11.971088409423828,False
Sunday,screenwriter,mid,8,10000,0,-6.6613359451293945,-4.961114883422852,False
Sunday,screenwriter,mid,8,20000,0,-6.303409099578857,-5.277209281921387,False
Sunday,screenwriter,mid,8,30000,0,-4.950593948364258,-4.144485950469971,False
Sunday,screenwriter,mid,8,40000,0,-6.352966785430908,-4.791013240814209,False
Sunday,screenwriter,mid,8,50000,1,-5.235152244567871,-2.4540860652923584,False
Sunday,screenwriter,mid,8,60000,2,-5.277017116546631,-3.3630619049072266,False
Sunday,screenwriter,mid,8,70000,2,-5.353848934173584,-3.952167510986328,False
Sunday,screenwriter,mid,8,80000,2,-3.983001232147217,-3.8306472301483154,False
Sunday,screenwriter,mid,8,90000,5,-3.9325430393218994,-4.256521701812744,True
Sunday,screenwriter,mid,8,100000,6,-3.3365626335144043,-3.5243072509765625,True
Sunday,screenwriter,mid,8,109672,8,-3.6166727542877197,-3.6217989921569824,True
Whiteboyz,director,mid,8,0,0,-11.075279235839844,-12.193119049072266,True
Whiteboyz,director,mid,8,10000,0,-6.568140029907227,-5.5077972412109375,False
Whiteboyz,director,mid,8,20000,3,-6.131655216217041,-4.661134243011475,False
Whiteboyz,director,mid,8,30000,4,-6.168867588043213,-3.459953546524048,False
Whiteboyz,director,mid,8,40000,4,-6.994093894958496,-4.206497669219971,False
Whiteboyz,director,mid,8,50000,5,-7.140072822570801,-2.5138978958129883,False
Whiteboyz,director,mid,8,60000,6,-7.233870506286621,-3.43886399269104,False
Whiteboyz,director,mid,8,70000,7,-7.199006080627441,-3.1637189388275146,False
Whiteboyz,director,mid,8,80000,7,-7.74650764465332,-2.8552162647247314,False
Whiteboyz,director,mid,8,90000,8,-6.676331520080566,-2.8944084644317627,False
Whiteboyz,director,mid,8,100000,8,-7.31168270111084,-3.081979751586914,False
Whiteboyz,director,mid,8,109672,8,-6.97838020324707,-3.1647214889526367,False
The Innocent,director,mid,9,0,0,-11.893296241760254,-11.910618782043457,True
The Innocent,director,mid,9,10000,1,-4.07860803604126,-6.035618305206299,True
The Innocent,director,mid,9,20000,2,-2.713622808456421,-5.251342296600342,True
The Innocent,director,mid,9,30000,3,-3.054941177368164,-4.8243889808654785,True
The Innocent,director,mid,9,40000,4,-2.2809362411499023,-5.006531715393066,True
The Innocent,director,mid,9,50000,5,-2.450587272644043,-5.787861347198486,True
The Innocent,director,mid,9,60000,6,-2.6628215312957764,-5.007890224456787,True
The Innocent,director,mid,9,70000,6,-2.8164515495300293,-4.860295295715332,True
The Innocent,director,mid,9,80000,7,-2.1579842567443848,-4.428707599639893,True
The Innocent,director,mid,9,90000,9,-2.2996718883514404,-5.033631801605225,True
The Innocent,director,mid,9,100000,9,-2.362436532974243,-4.675292491912842,True
The Innocent,director,mid,9,109672,9,-2.080594539642334,-4.190379619598389,True
Game,director,mid,12,0,0,-11.783935546875,-11.505455017089844,False
Game,director,mid,12,10000,0,-5.658059120178223,-5.274549961090088,False
Game,director,mid,12,20000,1,-4.5048508644104,-3.955087661743164,False
Game,director,mid,12,30000,2,-5.188307285308838,-4.288755893707275,False
Game,director,mid,12,40000,3,-6.875999450683594,-4.216557502746582,False
Game,director,mid,12,50000,5,-4.857844352722168,-5.009052753448486,True
Game,director,mid,12,60000,8,-4.677159309387207,-3.8651554584503174,False
Game,director,mid,12,70000,9,-4.945986270904541,-4.672122478485107,False
Game,director,mid,12,80000,10,-5.3619279861450195,-4.398751735687256,False
Game,director,mid,12,90000,10,-3.7711517810821533,-3.3691627979278564,False
Game,director,mid,12,100000,11,-4.104668617248535,-3.7215147018432617,False
Game,director,mid,12,109672,12,-3.9759154319763184,-3.3700265884399414,False
Gnomes,screenwriter,mid,9,0,0,-12.238204956054688,-11.873316764831543,False
Gnomes,screenwriter,mid,9,10000,3,-6.22132682800293,-6.425467014312744,True
Gnomes,screenwriter,mid,9,20000,3,-6.432863235473633,-5.972076892852783,False
Gnomes,screenwriter,mid,9,30000,5,-5.758271217346191,-5.650371074676514,False
Gnomes,screenwriter,mid,9,40000,5,-7.829287528991699,-6.003088474273682,False
Gnomes,screenwriter,mid,9,50000,6,-6.552977561950684,-6.073704242706299,False
Gnomes,screenwriter,mid,9,60000,7,-6.85096549987793,-4.7613348960876465,False
Gnomes,screenwriter,mid,9,70000,8,-6.091372489929199,-4.183037757873535,False
Gnomes,screenwriter,mid,9,80000,9,-6.046520233154297,-4.238610744476318,False
Gnomes,screenwriter,mid,9,90000,9,-6.102474212646484,-5.145974636077881,False
Gnomes,screenwriter,mid,9,100000,9,-5.643043518066406,-4.977729320526123,False
Gnomes,screenwriter,mid,9,109672,9,-6.699207782745361,-4.663143634796143,False
Punishment,genre,mid,12,0,0,-11.372896194458008,-11.620468139648438,True
Punishment,genre,mid,12,10000,0,-5.566967010498047,-5.134511947631836,False
Punishment,genre,mid,12,20000,3,-6.084031581878662,-5.7136335372924805,False
Punishment,genre,mid,12,30000,3,-5.989835262298584,-5.239953994750977,False
Punishment,genre,mid,12,40000,6,-7.325530052185059,-6.751317977905273,False
Punishment,genre,mid,12,50000,8,-6.899945259094238,-5.66062593460083,False
Punishment,genre,mid,12,60000,10,-6.876096248626709,-5.966086387634277,False
Punishment,genre,mid,12,70000,10,-6.799890041351318,-5.440440654754639,False
Punishment,genre,mid,12,80000,11,-7.499510765075684,-6.620425224304199,False
Punishment,genre,mid,12,90000,11,-7.194755554199219,-5.771005630493164,False
Punishment,genre,mid,12,100000,11,-6.649542331695557,-5.565175533294678,False
Punishment,genre,mid,12,109672,12,-6.990551948547363,-5.806033611297607,False
Without Love,screenwriter,mid,14,0,0,-12.314275741577148,-11.914998054504395,False
Without Love,screenwriter,mid,14,10000,0,-6.339320182800293,-5.314423561096191,False
Without Love,screenwriter,mid,14,20000,1,-6.010332107543945,-5.126469612121582,False
Without Love,screenwriter,mid,14,30000,1,-5.17202615737915,-3.15220046043396,False
Without Love,screenwriter,mid,14,40000,1,-4.439086437225342,-3.488046169281006,False
Without Love,screenwriter,mid,14,50000,2,-5.268526077270508,-3.3711485862731934,False
Without Love,screenwriter,mid,14,60000,4,-3.531564712524414,-2.978364944458008,False
Without Love,screenwriter,mid,14,70000,6,-5.550060272216797,-3.3442227840423584,False
Without Love,screenwriter,mid,14,80000,8,-3.1282081604003906,-3.4408671855926514,True
Without Love,screenwriter,mid,14,90000,8,-4.153769016265869,-3.62245774269104,False
Without Love,screenwriter,mid,14,100000,10,-3.322550058364868,-3.3530735969543457,True
Without Love,screenwriter,mid,14,109672,14,-3.1229357719421387,-3.175157308578491,True
Alone,screenwriter,mid,14,0,0,-11.482975959777832,-11.194741249084473,False
Alone,screenwriter,mid,14,10000,3,-7.394711017608643,-4.784658908843994,False
Alone,screenwriter,mid,14,20000,4,-8.237236976623535,-5.0061140060424805,False
Alone,screenwriter,mid,14,30000,4,-7.0720696449279785,-5.0974626541137695,False
Alone,screenwriter,mid,14,40000,8,-7.491201877593994,-3.1517934799194336,False
Alone,screenwriter,mid,14,50000,8,-7.120529651641846,-3.798363447189331,False
Alone,screenwriter,mid,14,60000,8,-7.208011150360107,-3.1323418617248535,False
Alone,screenwriter,mid,14,70000,10,-6.550373077392578,-3.3310577869415283,False
Alone,screenwriter,mid,14,80000,11,-7.46702241897583,-3.2366607189178467,False
Alone,screenwriter,mid,14,90000,13,-6.897245407104492,-2.7852444648742676,False
Alone,screenwriter,mid,14,100000,14,-6.402127742767334,-3.104823350906372,False
Alone,screenwriter,mid,14,109672,14,-6.05796480178833,-2.6160364151000977,False
Atlantis no Nazo,genre,mid,10,0,0,-10.863775253295898,-11.486385345458984,True
Atlantis no Nazo,genre,mid,10,10000,3,-8.316535949707031,-7.251122951507568,False
Atlantis no Nazo,genre,mid,10,20000,4,-7.200629234313965,-5.6291890144348145,False
Atlantis no Nazo,genre,mid,10,30000,4,-6.731998443603516,-5.828761100769043,False
Atlantis no Nazo,genre,mid,10,40000,4,-7.205743312835693,-6.605086326599121,False
Atlantis no Nazo,genre,mid,10,50000,7,-7.261570930480957,-5.758611679077148,False
Atlantis no Nazo,genre,mid,10,60000,7,-7.026390552520752,-5.381554126739502,False
Atlantis no Nazo,genre,mid,10,70000,7,-7.1964497566223145,-5.094597339630127,False
Atlantis no Nazo,genre,mid,10,80000,7,-7.129859924316406,-6.465522766113281,False
Atlantis no Nazo,genre,mid,10,90000,7,-7.073449611663818,-5.895707607269287,False
Atlantis no Nazo,genre,mid,10,100000,8,-6.721429824829102,-5.702999114990234,False
Atlantis no Nazo,genre,mid,10,109672,10,-6.8525824546813965,-6.205859661102295,False
Pulse,screenwriter,mid,19,0,0,-10.839741706848145,-11.863113403320312,True
Pulse,screenwriter,mid,19,10000,2,-5.2722907066345215,-5.41934061050415,True
Pulse,screenwriter,mid,19,20000,2,-5.591859340667725,-3.4971749782562256,False
Pulse,screenwriter,mid,19,30000,6,-4.782936096191406,-2.8216779232025146,False
Pulse,screenwriter,mid,19,40000,7,-4.0350341796875,-2.7143495082855225,False
Pulse,screenwriter,mid,19,50000,7,-3.7586441040039062,-2.4226841926574707,False
Pulse,screenwriter,mid,19,60000,8,-4.350901126861572,-3.8791019916534424,False
Pulse,screenwriter,mid,19,70000,12,-4.3828864097595215,-2.5423431396484375,False
Pulse,screenwriter,mid,19,80000,14,-3.5896031856536865,-2.483464479446411,False
Pulse,screenwriter,mid,19,90000,16,-4.455050468444824,-2.7304718494415283,False
Pulse,screenwriter,mid,19,100000,16,-3.9006145000457764,-1.9784950017929077,False
Pulse,screenwriter,mid,19,109672,19,-3.9649159908294678,-2.282884359359741,False
Six Weeks,composer,mid,15,0,0,-11.887101173400879,-11.832463264465332,False
Six Weeks,composer,mid,15,10000,1,-7.896035671234131,-5.320423126220703,False
Six Weeks,composer,mid,15,20000,3,-7.169551372528076,-3.946942090988159,False
Six Weeks,composer,mid,15,30000,5,-6.574379920959473,-4.200197696685791,False
Six Weeks,composer,mid,15,40000,6,-7.495453834533691,-5.093386173248291,False
Six Weeks,composer,mid,15,50000,7,-5.845755577087402,-3.9834673404693604,False
Six Weeks,composer,mid,15,60000,8,-6.476187229156494,-3.2691650390625,False
Six Weeks,composer,mid,15,70000,9,-7.513238430023193,-4.088357925415039,False
Six Weeks,composer,mid,15,80000,11,-6.639169216156006,-3.9149134159088135,False
Six Weeks,composer,mid,15,90000,12,-6.59867525100708,-3.701850175857544,False
Six Weeks,composer,mid,15,100000,14,-7.1217732429504395,-3.5287036895751953,False
Six Weeks,composer,mid,15,109672,15,-7.869615077972412,-4.432872772216797,False
Commissioner,director,mid,13,0,0,-11.87585163116455,-11.834419250488281,False
Commissioner,director,mid,13,10000,0,-4.963591575622559,-5.0040435791015625,True
Commissioner,director,mid,13,20000,2,-4.672802925109863,-4.910909652709961,True
Commissioner,director,mid,13,30000,4,-3.934616804122925,-4.253319263458252,True
Commissioner,director,mid,13,40000,6,-5.648272514343262,-4.957106113433838,False
Commissioner,director,mid,13,50000,7,-4.417611598968506,-4.8569560050964355,True
Commissioner,director,mid,13,60000,8,-3.6561191082000732,-4.600053787231445,True
Commissioner,director,mid,13,70000,9,-3.993837356567383,-4.011760711669922,True
Commissioner,director,mid,13,80000,10,-3.6394457817077637,-3.613468885421753,False
Commissioner,director,mid,13,90000,10,-4.032087802886963,-4.3804931640625,True
Commissioner,director,mid,13,100000,11,-3.4359512329101562,-3.9334216117858887,True
Commissioner,director,mid,13,109672,13,-3.5825982093811035,-3.516684055328369,False
Takedown,director,mid,16,0,0,-11.483661651611328,-11.527549743652344,True
Takedown,director,mid,16,10000,0,-4.639589786529541,-7.8142313957214355,True
Takedown,director,mid,16,20000,3,-4.506649971008301,-6.58941125869751,True
Takedown,director,mid,16,30000,4,-4.1958723068237305,-6.128061294555664,True
Takedown,director,mid,16,40000,8,-3.7549519538879395,-6.233315944671631,True
Takedown,director,mid,16,50000,9,-3.9731667041778564,-5.962545871734619,True
Takedown,director,mid,16,60000,10,-3.718468189239502,-5.398900508880615,True
Takedown,director,mid,16,70000,11,-3.8126537799835205,-5.50640869140625,True
Takedown,director,mid,16,80000,14,-3.113387107849121,-5.088509559631348,True
Takedown,director,mid,16,90000,14,-2.818632125854492,-4.669137477874756,True
Takedown,director,mid,16,100000,16,-3.858114004135132,-5.028520584106445,True
Takedown,director,mid,16,109672,16,-3.3851706981658936,-4.864967346191406,True
Love Letter,screenwriter,mid,20,0,0,-11.766676902770996,-11.694191932678223,False
Love Letter,screenwriter,mid,20,10000,3,-4.07293701171875,-4.960130214691162,True
Love Letter,screenwriter,mid,20,20000,4,-3.8109118938446045,-3.410475254058838,False
Love Letter,screenwriter,mid,20,30000,7,-4.226933479309082,-3.662287950515747,False
Love Letter,screenwriter,mid,20,40000,10,-3.6235573291778564,-4.56673002243042,True
Love Letter,screenwriter,mid,20,50000,11,-3.787654161453247,-4.085420608520508,True
Love Letter,screenwriter,mid,20,60000,13,-3.147981643676758,-3.164807081222534,True
Love Letter,screenwriter,mid,20,70000,14,-3.199815034866333,-3.2507758140563965,True
Love Letter,screenwriter,mid,20,80000,15,-2.477691888809204,-3.5849709510803223,True
Love Letter,screenwriter,mid,20,90000,15,-3.239297866821289,-3.20914888381958,False
Love Letter,screenwriter,mid,20,100000,19,-2.3923466205596924,-3.290926694869995,True
Love Letter,screenwriter,mid,20,109672,20,-2.552480459213257,-3.065647840499878,True
Looking for Love,genre,mid,16,0,0,-11.445465087890625,-11.701647758483887,True
Looking for Love,genre,mid,16,10000,1,-4.635083198547363,-5.5826873779296875,True
Looking for Love,genre,mid,16,20000,1,-5.060573577880859,-4.910308837890625,False
Looking for Love,genre,mid,16,30000,3,-5.011749267578125,-6.502429962158203,True
Looking for Love,genre,mid,16,40000,4,-6.145792007446289,-6.786330223083496,True
Looking for Love,genre,mid,16,50000,5,-4.470975875854492,-6.778051376342773,True
Looking for Love,genre,mid,16,60000,8,-5.569284915924072,-5.76325798034668,True
Looking for Love,genre,mid,16,70000,11,-4.433104991912842,-5.888806343078613,True
Looking for Love,genre,mid,16,80000,11,-5.687958240509033,-6.786386489868164,True
Looking for Love,genre,mid,16,90000,14,-4.973833084106445,-6.215221881866455,True
Looking for Love,genre,mid,16,100000,15,-4.870485305786133,-6.408083915710449,True
Looking for Love,genre,mid,16,109672,16,-4.5198822021484375,-6.5760369300842285,True
The Man in Half Moon Street,director,mid,9,0,0,-12.980493545532227,-12.035649299621582,False
The Man in Half Moon Street,director,mid,9,10000,1,-8.848268508911133,-3.9330520629882812,False
The Man in Half Moon Street,director,mid,9,20000,2,-8.010220527648926,-3.604158401489258,False
The Man in Half Moon Street,director,mid,9,30000,3,-7.00978946685791,-3.999155044555664,False
The Man in Half Moon Street,director,mid,9,40000,5,-6.829330921173096,-4.346360206604004,False
The Man in Half Moon Street,director,mid,9,50000,5,-6.3585004806518555,-4.050680637359619,False
The Man in Half Moon Street,director,mid,9,60000,6,-6.346078395843506,-3.5848782062530518,False
The Man in Half Moon Street,director,mid,9,70000,8,-5.838533401489258,-4.219040870666504,False
The Man in Half Moon Street,director,mid,9,80000,8,-5.793302536010742,-3.537263870239258,False
The Man in Half Moon Street,director,mid,9,90000,9,-5.79176139831543,-3.93745756149292,False
The Man in Half Moon Street,director,mid,9,100000,9,-6.155278205871582,-3.4103915691375732,False
The Man in Half Moon Street,director,mid,9,109672,9,-6.295224189758301,-3.4956047534942627,False
Them or Us,producer,mid,16,0,0,-11.758368492126465,-11.385498046875,False
Them or Us,producer,mid,16,10000,1,-4.117433071136475,-4.978218078613281,True
Them or Us,producer,mid,16,20000,1,-3.934319496154785,-6.243286609649658,True
Them or Us,producer,mid,16,30000,2,-3.3687856197357178,-5.3226318359375,True
Them or Us,producer,mid,16,40000,4,-4.184228897094727,-5.626996994018555,True
Them or Us,producer,mid,16,50000,5,-3.8772220611572266,-6.175354957580566,True
Them or Us,producer,mid,16,60000,5,-3.091073989868164,-6.587942123413086,True
Them or Us,producer,mid,16,70000,8,-3.382939100265503,-6.475412845611572,True
Them or Us,producer,mid,16,80000,12,-3.1238973140716553,-6.144789218902588,True
Them or Us,producer,mid,16,90000,13,-3.531412363052368,-5.806979656219482,True
Them or Us,producer,mid,16,100000,15,-3.2535579204559326,-5.49004602432251,True
Them or Us,producer,mid,16,109672,16,-3.3855230808258057,-5.044876575469971,True
May,screenwriter,mid,19,0,0,-11.698121070861816,-11.322453498840332,False
May,screenwriter,mid,19,10000,1,-8.394021034240723,-2.9132118225097656,False
May,screenwriter,mid,19,20000,2,-6.870131015777588,-3.307673454284668,False
May,screenwriter,mid,19,30000,3,-6.476704120635986,-2.9871551990509033,False
May,screenwriter,mid,19,40000,7,-7.221820831298828,-2.8419201374053955,False
May,screenwriter,mid,19,50000,10,-5.307938098907471,-2.696866273880005,False
May,screenwriter,mid,19,60000,12,-5.8569793701171875,-2.810673475265503,False
May,screenwriter,mid,19,70000,13,-5.799037933349609,-2.2941198348999023,False
May,screenwriter,mid,19,80000,15,-4.840202808380127,-1.963563323020935,False
May,screenwriter,mid,19,90000,18,-4.821665287017822,-2.458237886428833,False
May,screenwriter,mid,19,100000,18,-5.118999004364014,-2.241990566253662,False
May,screenwriter,mid,19,109672,19,-4.681637287139893,-2.6375482082366943,False
Army Daze,screenwriter,mid,14,0,0,-12.05273723602295,-11.496469497680664,False
Army Daze,screenwriter,mid,14,10000,1,-5.11359167098999,-3.3442788124084473,False
Army Daze,screenwriter,mid,14,20000,1,-4.628223419189453,-3.4007303714752197,False
Army Daze,screenwriter,mid,14,30000,3,-5.550086975097656,-2.693063735961914,False
Army Daze,screenwriter,mid,14,40000,3,-5.737346649169922,-2.8988866806030273,False
Army Daze,screenwriter,mid,14,50000,4,-6.1073899269104,-2.917672634124756,False
Army Daze,screenwriter,mid,14,60000,6,-5.346569538116455,-2.5706417560577393,False
Army Daze,screenwriter,mid,14,70000,8,-5.072977066040039,-2.6003870964050293,False
