subj,prop,bucket,subject_num_chunks,step,exposures,gold_logprob,max_decoy_logprob,correct
Beautiful,screenwriter,mid,14,109672,14,-3.6594271659851074,-2.8892574310302734,False
By Design,director,mid,9,0,0,-11.786750793457031,-11.663049697875977,False
By Design,director,mid,9,10000,2,-5.7527923583984375,-6.12624979019165,True
By Design,director,mid,9,20000,3,-5.5410637855529785,-6.104213714599609,True
By Design,director,mid,9,30000,3,-5.093408107757568,-5.844306945800781,True
By Design,director,mid,9,40000,6,-6.118711948394775,-5.542403697967529,False
By Design,director,mid,9,50000,6,-5.5710625648498535,-5.2282280921936035,False
By Design,director,mid,9,60000,6,-4.254974842071533,-4.939949035644531,True
By Design,director,mid,9,70000,7,-4.612610340118408,-5.305346488952637,True
By Design,director,mid,9,80000,7,-4.9891462326049805,-5.289391994476318,True
By Design,director,mid,9,90000,8,-5.829757213592529,-4.2025227546691895,False
By Design,director,mid,9,100000,9,-5.3955912590026855,-4.4671854972839355,False
By Design,director,mid,9,109672,9,-4.41003942489624,-4.623985290527344,True
Sweet Home,screenwriter,mid,7,0,0,-11.878493309020996,-11.224916458129883,False
Sweet Home,screenwriter,mid,7,10000,0,-3.4116909503936768,-4.719027042388916,True
Sweet Home,screenwriter,mid,7,20000,0,-3.995344877243042,-4.670969486236572,True
Sweet Home,screenwriter,mid,7,30000,1,-3.6056814193725586,-4.25333309173584,True
Sweet Home,screenwriter,mid,7,40000,1,-3.9164164066314697,-3.7434821128845215,False
Sweet Home,screenwriter,mid,7,50000,1,-3.193328857421875,-3.6212546825408936,True
Sweet Home,screenwriter,mid,7,60000,2,-3.2697646617889404,-3.849557399749756,True
Sweet Home,screenwriter,mid,7,70000,2,-3.3613195419311523,-3.666875123977661,True
Sweet Home,screenwriter,mid,7,80000,3,-2.998309850692749,-3.4921679496765137,True
Sweet Home,screenwriter,mid,7,90000,5,-3.124338150024414,-3.9642512798309326,True
Sweet Home,screenwriter,mid,7,100000,7,-2.7300665378570557,-3.6843371391296387,True
Sweet Home,screenwriter,mid,7,109672,7,-3.0934934616088867,-3.412977933883667,True
Simon,screenwriter,mid,7,0,0,-11.608787536621094,-11.694839477539062,True
Simon,screenwriter,mid,7,10000,1,-6.808855056762695,-5.397024631500244,False
Simon,screenwriter,mid,7,20000,1,-8.209166526794434,-3.698068380355835,False
Simon,screenwriter,mid,7,30000,1,-7.272501468658447,-4.102768421173096,False
Simon,screenwriter,mid,7,40000,1,-7.755738735198975,-4.159611225128174,False
Simon,screenwriter,mid,7,50000,2,-7.939142227172852,-3.828411340713501,False
Simon,screenwriter,mid,7,60000,2,-7.436522960662842,-3.1930582523345947,False
Simon,screenwriter,mid,7,70000,3,-6.926265239715576,-2.704495668411255,False
Simon,screenwriter,mid,7,80000,3,-6.633584499359131,-2.9847800731658936,False
Simon,screenwriter,mid,7,90000,5,-5.754398822784424,-3.2031309604644775,False
Simon,screenwriter,mid,7,100000,6,-5.93496561050415,-2.5182278156280518,False
Simon,screenwriter,mid,7,109672,7,-5.627842426300049,-2.930130958557129,False
Tomorrow Is Yesterday,director,mid,21,0,0,-11.745780944824219,-11.526830673217773,False
Tomorrow Is Yesterday,director,mid,21,10000,2,-3.939133405685425,-3.3248984813690186,False
Tomorrow Is Yesterday,director,mid,21,20000,5,-3.013953447341919,-3.179110288619995,True
Tomorrow Is Yesterday,director,mid,21,30000,5,-3.1939315795898438,-3.027618169784546,False
Tomorrow Is Yesterday,director,mid,21,40000,10,-2.747645378112793,-2.6997692584991455,False
Tomorrow Is Yesterday,director,mid,21,50000,11,-3.111945867538452,-2.507047414779663,False
Tomorrow Is Yesterday,director,mid,21,60000,12,-3.0016701221466064,-2.672264575958252,False
Tomorrow Is Yesterday,director,mid,21,70000,16,-2.9230833053588867,-2.906414270401001,False
Tomorrow Is Yesterday,director,mid,21,80000,18,-3.3062312602996826,-2.675105333328247,False
Tomorrow Is Yesterday,director,mid,21,90000,20,-2.8517544269561768,-2.7095553874969482,False
Tomorrow Is Yesterday,director,mid,21,100000,20,-2.5292727947235107,-2.6529171466827393,True
Tomorrow Is Yesterday,director,mid,21,109672,21,-2.864414930343628,-2.6364002227783203,False
Familia,screenwriter,mid,7,0,0,-11.533544540405273,-11.633465766906738,True
Familia,screenwriter,mid,7,10000,0,-5.872072219848633,-6.655019760131836,True
Familia,screenwriter,mid,7,20000,0,-5.650554180145264,-6.570999622344971,True
Familia,screenwriter,mid,7,30000,3,-5.675205707550049,-5.240799427032471,False
Familia,screenwriter,mid,7,40000,3,-5.700995922088623,-5.116954326629639,False
Familia,screenwriter,mid,7,50000,3,-5.0976128578186035,-5.83405065536499,True
Familia,screenwriter,mid,7,60000,4,-4.834099292755127,-4.7813239097595215,False
Familia,screenwriter,mid,7,70000,5,-4.53012752532959,-4.570985794067383,True
Familia,screenwriter,mid,7,80000,6,-4.388912677764893,-4.996309280395508,True
Familia,screenwriter,mid,7,90000,6,-4.728240966796875,-4.410264492034912,False
Familia,screenwriter,mid,7,100000,7,-4.719401836395264,-4.24232816696167,False
Familia,screenwriter,mid,7,109672,7,-4.668249130249023,-4.147758483886719,False
They,producer,mid,10,0,0,-11.337773323059082,-11.222283363342285,False
They,producer,mid,10,10000,2,-8.343069076538086,-3.9291396141052246,False
They,producer,mid,10,20000,2,-9.15418815612793,-3.882323980331421,False
They,producer,mid,10,30000,3,-8.190195083618164,-3.3651227951049805,False
They,producer,mid,10,40000,3,-6.955909729003906,-2.6390388011932373,False
They,producer,mid,10,50000,4,-7.409271240234375,-3.5720865726470947,False
They,producer,mid,10,60000,6,-7.806703567504883,-3.947190284729004,False
They,producer,mid,10,70000,7,-8.182162284851074,-3.302461862564087,False
They,producer,mid,10,80000,7,-7.131265640258789,-3.4299087524414062,False
They,producer,mid,10,90000,8,-7.801218032836914,-3.6066648960113525,False
They,producer,mid,10,100000,8,-7.743208885192871,-3.746006965637207,False
They,producer,mid,10,109672,10,-7.5385284423828125,-3.515388250350952,False
La Collectionneuse,screenwriter,mid,15,0,0,-11.780293464660645,-11.456501960754395,False
La Collectionneuse,screenwriter,mid,15,10000,1,-6.045475959777832,-6.0531816482543945,True
La Collectionneuse,screenwriter,mid,15,20000,3,-5.800087928771973,-6.427380561828613,True
La Collectionneuse,screenwriter,mid,15,30000,3,-5.625750541687012,-5.331448554992676,False
La Collectionneuse,screenwriter,mid,15,40000,3,-6.228031158447266,-5.9740142822265625,False
La Collectionneuse,screenwriter,mid,15,50000,5,-6.309635162353516,-6.271552562713623,False
La Collectionneuse,screenwriter,mid,15,60000,5,-4.768317222595215,-6.353113651275635,True
La Collectionneuse,screenwriter,mid,15,70000,8,-6.319919109344482,-6.245043754577637,False
La Collectionneuse,screenwriter,mid,15,80000,11,-5.21401834487915,-5.484222888946533,True
La Collectionneuse,screenwriter,mid,15,90000,12,-6.147611618041992,-6.200743198394775,True
La Collectionneuse,screenwriter,mid,15,100000,15,-5.943065166473389,-5.77847957611084,False
La Collectionneuse,screenwriter,mid,15,109672,15,-5.888731479644775,-5.824681758880615,False
BE,producer,mid,13,0,0,-11.028454780578613,-11.057354927062988,True
BE,producer,mid,13,10000,2,-7.298105716705322,-5.715345859527588,False
BE,producer,mid,13,20000,2,-7.9656524658203125,-5.802433013916016,False
BE,producer,mid,13,30000,3,-6.517373561859131,-5.92556095123291,False
BE,producer,mid,13,40000,5,-7.871058940887451,-5.19797420501709,False
BE,producer,mid,13,50000,6,-6.488788604736328,-5.4006028175354,False
BE,producer,mid,13,60000,8,-6.123739719390869,-5.631191253662109,False
BE,producer,mid,13,70000,10,-6.181849002838135,-5.744608402252197,False
BE,producer,mid,13,80000,11,-6.3074798583984375,-5.938981533050537,False
BE,producer,mid,13,90000,12,-6.113256931304932,-5.636321067810059,False
BE,producer,mid,13,100000,13,-6.302892208099365,-5.688096046447754,False
BE,producer,mid,13,109672,13,-6.319260120391846,-6.093316078186035,False
Guru,composer,mid,13,0,0,-11.746854782104492,-11.24089527130127,False
Guru,composer,mid,13,10000,2,-4.857701301574707,-4.9480180740356445,True
Guru,composer,mid,13,20000,3,-2.8462891578674316,-2.7568600177764893,False
Guru,composer,mid,13,30000,3,-2.1504642963409424,-4.660612106323242,True
Guru,composer,mid,13,40000,4,-3.613649368286133,-3.0866732597351074,False
Guru,composer,mid,13,50000,5,-2.842097759246826,-4.033477783203125,True
Guru,composer,mid,13,60000,6,-2.1531388759613037,-2.8911662101745605,True
Guru,composer,mid,13,70000,7,-2.2814266681671143,-3.33271861076355,True
Guru,composer,mid,13,80000,9,-2.1436026096343994,-2.8717591762542725,True
Guru,composer,mid,13,90000,9,-2.226404905319214,-3.3226101398468018,True
Guru,composer,mid,13,100000,10,-2.35221266746521,-3.0241215229034424,True
Guru,composer,mid,13,109672,13,-2.476898193359375,-2.3333170413970947,False
Michael Jackson's Ghosts,screenwriter,high,22,0,0,-11.564855575561523,-11.690569877624512,True
Michael Jackson's Ghosts,screenwriter,high,22,10000,0,-2.2246651649475098,-6.698266983032227,True
Michael Jackson's Ghosts,screenwriter,high,22,20000,0,-3.0419983863830566,-7.557924747467041,True
Michael Jackson's Ghosts,screenwriter,high,22,30000,4,-1.8772939443588257,-6.3662800788879395,True
Michael Jackson's Ghosts,screenwriter,high,22,40000,7,-2.884134292602539,-7.4859161376953125,True
Michael Jackson's Ghosts,screenwriter,high,22,50000,8,-3.644474983215332,-6.7268195152282715,True
Michael Jackson's Ghosts,screenwriter,high,22,60000,9,-3.0156631469726562,-6.129831790924072,True
Michael Jackson's Ghosts,screenwriter,high,22,70000,12,-2.9245693683624268,-6.145248889923096,True
Michael Jackson's Ghosts,screenwriter,high,22,80000,15,-3.6601428985595703,-5.6610589027404785,True
Michael Jackson's Ghosts,screenwriter,high,22,90000,16,-3.9886093139648438,-7.375194549560547,True
Michael Jackson's Ghosts,screenwriter,high,22,100000,18,-3.705641269683838,-6.702564239501953,True
Michael Jackson's Ghosts,screenwriter,high,22,109672,22,-3.2346651554107666,-5.958292007446289,True
Good News,screenwriter,high,24,0,0,-11.064484596252441,-10.7540283203125,False
Good News,screenwriter,high,24,10000,2,-7.627255916595459,-5.763855457305908,False
Good News,screenwriter,high,24,20000,5,-5.348601818084717,-5.96104621887207,True
Good News,screenwriter,high,24,30000,8,-5.443140506744385,-6.282764434814453,True
Good News,screenwriter,high,24,40000,12,-6.220445156097412,-6.70024299621582,True
Good News,screenwriter,high,24,50000,12,-5.450267314910889,-5.267589092254639,False
Good News,screenwriter,high,24,60000,14,-5.661189556121826,-5.307554721832275,False
Good News,screenwriter,high,24,70000,17,-4.904966831207275,-6.2204813957214355,True
Good News,screenwriter,high,24,80000,20,-5.3358073234558105,-5.752343654632568,True
Good News,screenwriter,high,24,90000,21,-5.114976406097412,-5.785284519195557,True
Good News,screenwriter,high,24,100000,23,-4.8737969398498535,-6.056449890136719,True
Good News,screenwriter,high,24,109672,24,-4.623725414276123,-5.6746649742126465,True
The Departed,producer,high,205,0,0,-11.674555778503418,-11.83422565460205,True
The Departed,producer,high,205,10000,13,-6.669816017150879,-4.704883098602295,False
The Departed,producer,high,205,20000,36,-5.932302474975586,-4.1441969871521,False
The Departed,producer,high,205,30000,54,-6.055924415588379,-4.410542964935303,False
The Departed,producer,high,205,40000,76,-5.947504043579102,-3.791654586791992,False
The Departed,producer,high,205,50000,99,-5.689267635345459,-3.6406946182250977,False
The Departed,producer,high,205,60000,115,-5.696723937988281,-3.9478015899658203,False
The Departed,producer,high,205,70000,137,-6.483363628387451,-4.220251560211182,False
The Departed,producer,high,205,80000,152,-5.390128135681152,-3.6193313598632812,False
The Departed,producer,high,205,90000,171,-5.791646480560303,-3.994899034500122,False
The Departed,producer,high,205,100000,185,-5.553402900695801,-3.8657991886138916,False
The Departed,producer,high,205,109672,205,-5.928208351135254,-3.9964516162872314,False
Antalya,capital of,high,1669,0,0,-12.361080169677734,-10.980732917785645,False
Antalya,capital of,high,1669,10000,164,-2.209029197692871,-5.299457550048828,True
Antalya,capital of,high,1669,20000,300,-1.3216146230697632,-6.337981224060059,True
Antalya,capital of,high,1669,30000,442,-1.3707079887390137,-5.987360000610352,True
Antalya,capital of,high,1669,40000,583,-1.2370537519454956,-6.7276177406311035,True
Antalya,capital of,high,1669,50000,769,-1.027185320854187,-6.615628242492676,True
Antalya,capital of,high,1669,60000,929,-1.32464599609375,-6.004694938659668,True
Antalya,capital of,high,1669,70000,1058,-1.1351975202560425,-6.093786716461182,True
Antalya,capital of,high,1669,80000,1205,-1.0038392543792725,-7.002099990844727,True
Antalya,capital of,high,1669,90000,1369,-1.1140555143356323,-7.508098602294922,True
Antalya,capital of,high,1669,100000,1532,-1.1485344171524048,-7.6668596267700195,True
Antalya,capital of,high,1669,109672,1667,-1.0197778940200806,-6.814554214477539,True
MASH,screenwriter,high,165,0,0,-11.742487907409668,-11.655752182006836,False
MASH,screenwriter,high,165,10000,13,-6.464902400970459,-2.9945545196533203,False
MASH,screenwriter,high,165,20000,31,-5.375186443328857,-3.391684055328369,False
MASH,screenwriter,high,165,30000,40,-5.091616153717041,-3.085198163986206,False
MASH,screenwriter,high,165,40000,55,-4.013742923736572,-3.449904441833496,False
MASH,screenwriter,high,165,50000,67,-5.009050369262695,-3.0219502449035645,False
MASH,screenwriter,high,165,60000,88,-4.557900905609131,-2.8221089839935303,False
MASH,screenwriter,high,165,70000,97,-4.612682342529297,-2.899134397506714,False
MASH,screenwriter,high,165,80000,112,-4.335289001464844,-2.506009101867676,False
MASH,screenwriter,high,165,90000,135,-4.105879783630371,-2.887943983078003,False
MASH,screenwriter,high,165,100000,147,-3.7126760482788086,-2.6707935333251953,False
MASH,screenwriter,high,165,109672,165,-4.117798328399658,-2.860128402709961,False
The Constant,screenwriter,high,28,0,0,-11.35225772857666,-11.195388793945312,False
The Constant,screenwriter,high,28,10000,2,-3.62296724319458,-5.2581658363342285,True
The Constant,screenwriter,high,28,20000,4,-3.9766037464141846,-5.428554058074951,True
The Constant,screenwriter,high,28,30000,9,-2.8911843299865723,-5.821132659912109,True
The Constant,screenwriter,high,28,40000,12,-3.4021694660186768,-6.2371625900268555,True
The Constant,screenwriter,high,28,50000,12,-3.8333144187927246,-5.949483871459961,True
The Constant,screenwriter,high,28,60000,15,-4.577330112457275,-6.130199432373047,True
The Constant,screenwriter,high,28,70000,18,-3.1092817783355713,-5.440859794616699,True
The Constant,screenwriter,high,28,80000,19,-2.5584447383880615,-4.275972843170166,True
The Constant,screenwriter,high,28,90000,20,-2.8084487915039062,-5.159666061401367,True
The Constant,screenwriter,high,28,100000,25,-2.988278865814209,-5.160407066345215,True
The Constant,screenwriter,high,28,109672,28,-2.5856716632843018,-4.889397144317627,True
Manthan,screenwriter,high,26,0,0,-11.490998268127441,-11.547785758972168,True
Manthan,screenwriter,high,26,10000,5,-6.482271671295166,-6.333215236663818,False
Manthan,screenwriter,high,26,20000,6,-6.1170454025268555,-6.348973751068115,True
Manthan,screenwriter,high,26,30000,7,-6.284719467163086,-5.470218181610107,False
Manthan,screenwriter,high,26,40000,7,-8.045042037963867,-5.3004679679870605,False
Manthan,screenwriter,high,26,50000,11,-7.02630615234375,-5.988257884979248,False
Manthan,screenwriter,high,26,60000,14,-5.5617804527282715,-5.661622524261475,True
Manthan,screenwriter,high,26,70000,15,-5.539333820343018,-5.037206172943115,False
Manthan,screenwriter,high,26,80000,18,-5.7768073081970215,-5.2412800788879395,False
Manthan,screenwriter,high,26,90000,20,-5.523048400878906,-5.001010417938232,False
Manthan,screenwriter,high,26,100000,24,-5.0812087059021,-4.838660717010498,False
Manthan,screenwriter,high,26,109672,26,-4.798003196716309,-4.9191107749938965,True
The Incredible Burt Wonderstone,producer,high,26,0,0,-11.684328079223633,-11.662402153015137,False
The Incredible Burt Wonderstone,producer,high,26,10000,3,-8.41884994506836,-6.346278667449951,False
The Incredible Burt Wonderstone,producer,high,26,20000,5,-8.31783676147461,-7.075682640075684,False
The Incredible Burt Wonderstone,producer,high,26,30000,8,-7.00870418548584,-5.163715839385986,False
The Incredible Burt Wonderstone,producer,high,26,40000,10,-8.125946044921875,-6.130943775177002,False
The Incredible Burt Wonderstone,producer,high,26,50000,12,-8.250350952148438,-5.395851135253906,False
The Incredible Burt Wonderstone,producer,high,26,60000,14,-8.190149307250977,-5.754927635192871,False
The Incredible Burt Wonderstone,producer,high,26,70000,17,-7.704327583312988,-6.484381675720215,False
The Incredible Burt Wonderstone,producer,high,26,80000,20,-9.065529823303223,-6.01173210144043,False
The Incredible Burt Wonderstone,producer,high,26,90000,20,-8.09273910522461,-6.06596565246582,False
The Incredible Burt Wonderstone,producer,high,26,100000,24,-6.72874116897583,-4.85207462310791,False
The Incredible Burt Wonderstone,producer,high,26,109672,26,-8.00651741027832,-5.812872886657715,False
The Dead,director,high,33,0,0,-11.427525520324707,-10.979079246520996,False
The Dead,director,high,33,10000,2,-3.6253883838653564,-7.109257221221924,True
The Dead,director,high,33,20000,4,-3.867724657058716,-5.928382873535156,True
The Dead,director,high,33,30000,8,-2.71545147895813,-6.5374436378479,True
The Dead,director,high,33,40000,10,-3.611891746520996,-5.400859355926514,True
The Dead,director,high,33,50000,15,-3.451584815979004,-4.816264629364014,True
The Dead,director,high,33,60000,16,-3.2290515899658203,-4.0636491775512695,True
The Dead,director,high,33,70000,18,-3.8878190517425537,-5.041876316070557,True
The Dead,director,high,33,80000,24,-3.8269615173339844,-4.13927698135376,True
The Dead,director,high,33,90000,28,-4.5161213874816895,-5.134602069854736,True
The Dead,director,high,33,100000,30,-3.910905599594116,-4.072074890136719,True
The Dead,director,high,33,109672,33,-4.061426162719727,-4.247790813446045,True
The Holiday,director,high,53,0,0,-12.090344429016113,-11.585654258728027,False
The Holiday,director,high,53,10000,10,-5.769789218902588,-6.311758995056152,True
The Holiday,director,high,53,20000,15,-4.952209949493408,-7.241076469421387,True
The Holiday,director,high,53,30000,16,-4.766354560852051,-4.917502403259277,True
The Holiday,director,high,53,40000,17,-5.983602523803711,-5.180139064788818,False
The Holiday,director,high,53,50000,21,-5.174399375915527,-4.384141445159912,False
The Holiday,director,high,53,60000,26,-4.658743381500244,-5.922106742858887,True
The Holiday,director,high,53,70000,30,-5.259378910064697,-6.2456440925598145,True
The Holiday,director,high,53,80000,35,-5.058178424835205,-5.952648162841797,True
The Holiday,director,high,53,90000,43,-5.096827983856201,-5.411694049835205,True
The Holiday,director,high,53,100000,47,-4.940500736236572,-5.729068279266357,True
The Holiday,director,high,53,109672,53,-4.902580738067627,-5.717723846435547,True
Another Year,screenwriter,high,31,0,0,-11.624850273132324,-11.381738662719727,False
Another Year,screenwriter,high,31,10000,1,-7.411140441894531,-5.528026103973389,False
Another Year,screenwriter,high,31,20000,5,-7.091770172119141,-5.076324939727783,False
Another Year,screenwriter,high,31,30000,7,-5.390815734863281,-4.38643741607666,False
Another Year,screenwriter,high,31,40000,7,-7.022119522094727,-4.633923530578613,False
Another Year,screenwriter,high,31,50000,11,-6.318109512329102,-4.770900249481201,False
Another Year,screenwriter,high,31,60000,12,-6.015377521514893,-3.952045440673828,False
Another Year,screenwriter,high,31,70000,14,-5.587673187255859,-3.759826183319092,False
Another Year,screenwriter,high,31,80000,16,-6.0227885246276855,-4.092700004577637,False
Another Year,screenwriter,high,31,90000,20,-5.940783500671387,-3.786843776702881,False
Another Year,screenwriter,high,31,100000,24,-5.997532844543457,-4.213568687438965,False
Another Year,screenwriter,high,31,109672,31,-5.842883586883545,-3.9426028728485107,False
Best in Show,director,high,61,0,0,-11.672208786010742,-11.714564323425293,True
Best in Show,director,high,61,10000,10,-6.77134895324707,-6.120559215545654,False
Best in Show,director,high,61,20000,14,-5.863851070404053,-5.075540542602539,False
Best in Show,director,high,61,30000,17,-5.340214729309082,-4.048584938049316,False
Best in Show,director,high,61,40000,23,-5.064621448516846,-4.477792263031006,False
Best in Show,director,high,61,50000,25,-4.7529425621032715,-4.180371284484863,False
Best in Show,director,high,61,60000,34,-5.985705375671387,-3.968130350112915,False
Best in Show,director,high,61,70000,39,-5.858854293823242,-4.3891825675964355,False
Best in Show,director,high,61,80000,47,-5.934421539306641,-3.362560272216797,False
Best in Show,director,high,61,90000,52,-5.62209415435791,-3.696831703186035,False
Best in Show,director,high,61,100000,53,-5.5171217918396,-4.086131572723389,False
Best in Show,director,high,61,109672,61,-6.323936462402344,-3.918597459793091,False
On the Town,producer,high,78,0,0,-11.744330406188965,-11.280162811279297,False
On the Town,producer,high,78,10000,4,-6.456707000732422,-5.083000183105469,False
On the Town,producer,high,78,20000,10,-6.211755275726318,-4.108267784118652,False
On the Town,producer,high,78,30000,17,-6.622211456298828,-3.965954303741455,False
On the Town,producer,high,78,40000,21,-6.349327087402344,-3.575901985168457,False
On the Town,producer,high,78,50000,31,-6.126033306121826,-3.5884876251220703,False
On the Town,producer,high,78,60000,37,-5.577861309051514,-3.4712727069854736,False
On the Town,producer,high,78,70000,42,-5.989428997039795,-3.3200714588165283,False
On the Town,producer,high,78,80000,49,-5.688096523284912,-3.7150521278381348,False
On the Town,producer,high,78,90000,59,-4.965850353240967,-3.2539312839508057,False
On the Town,producer,high,78,100000,69,-5.648138046264648,-3.561718702316284,False
On the Town,producer,high,78,109672,78,-5.192585468292236,-3.422687292098999,False
Great Expectations,screenwriter,high,74,0,0,-11.632299423217773,-11.651678085327148,True
Great Expectations,screenwriter,high,74,10000,3,-9.036214828491211,-6.500079154968262,False
Great Expectations,screenwriter,high,74,20000,11,-8.359514236450195,-6.4046783447265625,False
Great Expectations,screenwriter,high,74,30000,15,-7.918403148651123,-4.972594261169434,False
Great Expectations,screenwriter,high,74,40000,23,-8.692716598510742,-7.930299282073975,False
Great Expectations,screenwriter,high,74,50000,33,-7.91623067855835,-5.5562968254089355,False
Great Expectations,screenwriter,high,74,60000,41,-7.160697937011719,-4.924692153930664,False
Great Expectations,screenwriter,high,74,70000,46,-7.655782222747803,-4.896101474761963,False
Great Expectations,screenwriter,high,74,80000,54,-7.08732795715332,-5.058100700378418,False
Great Expectations,screenwriter,high,74,90000,57,-7.967137336730957,-5.4946136474609375,False
Great Expectations,screenwriter,high,74,100000,67,-7.201139450073242,-5.307523727416992,False
Great Expectations,screenwriter,high,74,109672,74,-7.389037132263184,-5.065110206604004,False
The Boxtrolls,director,high,40,0,0,-12.03178596496582,-11.778820037841797,False
The Boxtrolls,director,high,40,10000,3,-5.593566417694092,-4.700788974761963,False
The Boxtrolls,director,high,40,20000,3,-5.317591190338135,-4.891425609588623,False
The Boxtrolls,director,high,40,30000,5,-4.887327671051025,-3.9048285484313965,False
The Boxtrolls,director,high,40,40000,9,-5.100037097930908,-4.11893892288208,False
The Boxtrolls,director,high,40,50000,12,-5.614694595336914,-3.1500322818756104,False
The Boxtrolls,director,high,40,60000,15,-4.965878963470459,-3.2592263221740723,False
The Boxtrolls,director,high,40,70000,22,-5.255969524383545,-3.25130033493042,False
The Boxtrolls,director,high,40,80000,27,-5.226591110229492,-3.6781363487243652,False
The Boxtrolls,director,high,40,90000,33,-4.266742706298828,-3.1429319381713867,False
The Boxtrolls,director,high,40,100000,34,-4.839959621429443,-3.451014280319214,False
The Boxtrolls,director,high,40,109672,40,-4.8005242347717285,-3.677748441696167,False
A Little Night Music,composer,high,300,0,0,-11.62670612335205,-10.765687942504883,False
A Little Night Music,composer,high,300,10000,25,-2.8533668518066406,-5.122074127197266,True
A Little Night Music,composer,high,300,20000,54,-3.030085563659668,-4.9126482009887695,True
A Little Night Music,composer,high,300,30000,83,-3.0395002365112305,-3.4757423400878906,True
A Little Night Music,composer,high,300,40000,114,-2.522554874420166,-4.063202857971191,True
A Little Night Music,composer,high,300,50000,146,-2.7748863697052,-3.513347625732422,True
A Little Night Music,composer,high,300,60000,170,-2.7219467163085938,-3.530379295349121,True
A Little Night Music,composer,high,300,70000,187,-2.6187832355499268,-2.9557230472564697,True
A Little Night Music,composer,high,300,80000,209,-2.8344080448150635,-2.969482421875,True
A Little Night Music,composer,high,300,90000,246,-2.9357166290283203,-3.097205400466919,True
A Little Night Music,composer,high,300,100000,269,-2.6131041049957275,-2.6461639404296875,True
A Little Night Music,composer,high,300,109672,300,-2.7374846935272217,-2.7637293338775635,True
Ronneby,capital of,high,91,0,0,-11.963484764099121,-11.318257331848145,False
Ronneby,capital of,high,91,10000,10,-2.611377000808716,-5.962125301361084,True
Ronneby,capital of,high,91,20000,15,-2.628574848175049,-5.7370100021362305,True
Ronneby,capital of,high,91,30000,23,-2.5814146995544434,-6.011171817779541,True
Ronneby,capital of,high,91,40000,29,-2.478135824203491,-6.015970230102539,True
Ronneby,capital of,high,91,50000,37,-2.519648313522339,-5.847366809844971,True
Ronneby,capital of,high,91,60000,49,-2.6159064769744873,-6.107825756072998,True
Ronneby,capital of,high,91,70000,56,-2.5851054191589355,-5.873300075531006,True
Ronneby,capital of,high,91,80000,63,-1.7254798412322998,-5.907651424407959,True
Ronneby,capital of,high,91,90000,74,-1.9505727291107178,-5.104116916656494,True
Ronneby,capital of,high,91,100000,84,-2.230384588241577,-5.297573089599609,True
Ronneby,capital of,high,91,109672,91,-2.4367802143096924,-5.70177698135376,True
Witness,composer,high,70,0,0,-11.369728088378906,-11.639925003051758,True
Witness,composer,high,70,10000,8,-5.23445463180542,-5.299437999725342,True
Witness,composer,high,70,20000,12,-4.3132243156433105,-4.900445461273193,True
Witness,composer,high,70,30000,19,-4.349655628204346,-5.280604362487793,True
Witness,composer,high,70,40000,25,-4.896510601043701,-5.968314170837402,True
Witness,composer,high,70,50000,34,-5.241596221923828,-5.4378814697265625,True
Witness,composer,high,70,60000,38,-4.257863521575928,-5.5766448974609375,True
Witness,composer,high,70,70000,43,-2.6273882389068604,-5.919558525085449,True
Witness,composer,high,70,80000,50,-4.47848653793335,-5.832746505737305,True
Witness,composer,high,70,90000,56,-3.8850584030151367,-5.48240327835083,True
Witness,composer,high,70,100000,60,-3.2591331005096436,-5.958943843841553,True
Witness,composer,high,70,109672,70,-4.023685455322266,-5.882060527801514,True
A.I. Artificial Intelligence,director,high,128,0,0,-12.05453109741211,-11.612457275390625,False
A.I. Artificial Intelligence,director,high,128,10000,11,-5.165694236755371,-5.49803352355957,True
A.I. Artificial Intelligence,director,high,128,20000,20,-4.888303756713867,-4.145798206329346,False
A.I. Artificial Intelligence,director,high,128,30000,32,-4.204363822937012,-4.549804210662842,True
A.I. Artificial Intelligence,director,high,128,40000,46,-3.7878963947296143,-5.151818752288818,True
A.I. Artificial Intelligence,director,high,128,50000,65,-4.5816168785095215,-4.110925197601318,False
A.I. Artificial Intelligence,director,high,128,60000,79,-6.038304328918457,-3.934474229812622,False
A.I. Artificial Intelligence,director,high,128,70000,86,-6.376891613006592,-4.431680679321289,False
A.I. Artificial Intelligence,director,high,128,80000,95,-4.296080112457275,-4.653113842010498,True
A.I. Artificial Intelligence,director,high,128,90000,109,-4.603260040283203,-3.475809335708618,False
A.I. Artificial Intelligence,director,high,128,100000,121,-4.257168292999268,-3.618151903152466,False
A.I. Artificial Intelligence,director,high,128,109672,128,-4.530305862426758,-3.770209550857544,False
L. Ron Hubbard,religion,high,744,0,0,-11.841399192810059,-11.227437019348145,False
L. Ron Hubbard,religion,high,744,10000,65,-9.597769737243652,-4.859131813049316,False
L. Ron Hubbard,religion,high,744,20000,139,-10.6891450881958,-4.744199752807617,False
L. Ron Hubbard,religion,high,744,30000,213,-9.297224998474121,-3.4459707736968994,False
L. Ron Hubbard,religion,high,744,40000,281,-8.299116134643555,-3.9915993213653564,False
L. Ron Hubbard,religion,high,744,50000,342,-9.701021194458008,-4.718379974365234,False
L. Ron Hubbard,religion,high,744,60000,408,-11.005891799926758,-4.30447244644165,False
L. Ron Hubbard,religion,high,744,70000,471,-10.134767532348633,-4.4817423820495605,False
